BioSample	BioSampleModel	DATASTORE_provider	DATASTORE_region	Experiment	Library_Name	MBases	MBytes	Run	SRA_Sample	Sample_Name	collection_date	description	disease_stat	env_biome	env_feature	env_material	genotype	geo_loc_name	host	host_age	host_color	host_diet	host_sex	host_subject_id	host_taxid	host_tot_mass	lat_lon	lib_const_meth	nucl_acid_amp	nucl_acid_ext	perturbation	samp_mat_process	samp_size	samp_store_temp	sample_title	seq_methods	Assay_Type	AvgSpotLen	BioProject	Center_Name	Consent	DATASTORE_filetype	InsertSize	Instrument	LibraryLayout	LibrarySelection	LibrarySource	LoadDate	Organism	Platform	ReleaseDate	SRA_Study	organism	target_gene	target_subfragment
SAMN11392049	MIMARKS.survey.host-associated.4.0	ncbi		SRX5673738	F6D1_S285_L001_R1_001.fastq.gz.F6D1	8	5	SRR8888042	SRS4615929	F6D1	2009-10-31	"Female 6, Day 1"	none	fecal material	fecal material	fecal material	C57BL/6 WT	USA:Michigan:Ann Arbor	Mus musculus	22	black	Irradiated Lab Diet 5053	female	F6	10090	7.6	42.282026 N 83.733850 W	amplicon	https://aem.asm.org/content/79/17/5112	Roche MagnaPure	none	suspended in protease inhibitor	single fecal pellet	-80	F6D1	Kozich MISeq 2x250 V4	AMPLICON	501	PRJNA531928	MOTHUR	public	sra	0	454 GS	PAIRED	PCR	METAGENOMIC	2019-04-12	mouse gut metagenome	LS454	2019-04-12	SRP192323	mouse gut metagenome	16S rRNA	V4
SAMN11392009	MIMARKS.survey.host-associated.4.0	ncbi		SRX5673739	F7D145_S336_L001_R1_001.fastq.gz.F7D145	2	1	SRR8888041	SRS4615956	F7D145	2010-03-24	"Female 7, Day 145"	none	fecal material	fecal material	fecal material	C57BL/6 WT	USA:Michigan:Ann Arbor	Mus musculus	166	black	Irradiated Lab Diet 5053	female	F7	10090	21.2	42.282026 N 83.733850 W	amplicon	https://aem.asm.org/content/79/17/5112	Roche MagnaPure	none	suspended in protease inhibitor	single fecal pellet	-80	F7D145	Kozich MISeq 2x250 V4	AMPLICON	501	PRJNA531928	MOTHUR	public	sra	0	454 GS	PAIRED	PCR	METAGENOMIC	2019-04-12	mouse gut metagenome	LS454	2019-04-12	SRP192323	mouse gut metagenome	16S rRNA	V4
SAMN11391937	MIMARKS.survey.host-associated.4.0	ncbi		SRX5673740	M2D11_S40_L001_R1_001.fastq.gz.M2D11	1	1	SRR8888040	SRS4616093	M2D11	2009-11-10	"Male 2, Day 11"	none	fecal material	fecal material	fecal material	C57BL/6 WT	USA:Michigan:Ann Arbor	Mus musculus	32	black	Irradiated Lab Diet 5053	male	M2	10090	16.7	42.282026 N 83.733850 W	amplicon	https://aem.asm.org/content/79/17/5112	Roche MagnaPure	none	suspended in protease inhibitor	single fecal pellet	-80	M2D11	Kozich MISeq 2x250 V4	AMPLICON	501	PRJNA531928	MOTHUR	public	sra	0	454 GS	PAIRED	PCR	METAGENOMIC	2019-04-12	mouse gut metagenome	LS454	2019-04-12	SRP192323	mouse gut metagenome	16S rRNA	V4
SAMN11391857	MIMARKS.survey.host-associated.4.0	ncbi		SRX5673742	M4D21_S107_L001_R1_001.fastq.gz.M4D21	2	1	SRR8888038	SRS4615828	M4D21	2009-11-20	"Male 4, Day 21"	none	fecal material	fecal material	fecal material	C57BL/6 WT	USA:Michigan:Ann Arbor	Mus musculus	42	black	Irradiated Lab Diet 5053	male	M4	10090	18.1	42.282026 N 83.733850 W	amplicon	https://aem.asm.org/content/79/17/5112	Roche MagnaPure	none	suspended in protease inhibitor	single fecal pellet	-80	M4D21	Kozich MISeq 2x250 V4	AMPLICON	501	PRJNA531928	MOTHUR	public	sra	0	454 GS	PAIRED	PCR	METAGENOMIC	2019-04-12	mouse gut metagenome	LS454	2019-04-12	SRP192323	mouse gut metagenome	16S rRNA	V4
SAMN11392031	MIMARKS.survey.host-associated.4.0	ncbi		SRX5673743	F6D2_S286_L001_R1_001.fastq.gz.F6D2	3	2	SRR8888037	SRS4616006	F6D2	2009-11-01	"Female 6, Day 2"	none	fecal material	fecal material	fecal material	C57BL/6 WT	USA:Michigan:Ann Arbor	Mus musculus	23	black	Irradiated Lab Diet 5053	female	F6	10090	8	42.282026 N 83.733850 W	amplicon	https://aem.asm.org/content/79/17/5112	Roche MagnaPure	none	suspended in protease inhibitor	single fecal pellet	-80	F6D2	Kozich MISeq 2x250 V4	AMPLICON	501	PRJNA531928	MOTHUR	public	sra	0	454 GS	PAIRED	PCR	METAGENOMIC	2019-04-12	mouse gut metagenome	LS454	2019-04-12	SRP192323	mouse gut metagenome	16S rRNA	V4
SAMN11392120	MIMARKS.survey.host-associated.4.0	ncbi		SRX5673746	F3D3_S191_L001_R1_001.fastq.gz.F3D3	3	2	SRR8888034	SRS4615920	F3D3	2009-11-02	"Female 3, Day 3"	none	fecal material	fecal material	fecal material	C57BL/6 WT	USA:Michigan:Ann Arbor	Mus musculus	24	black	Irradiated Lab Diet 5053	female	F3	10090	10.5	42.282026 N 83.733850 W	amplicon	https://aem.asm.org/content/79/17/5112	Roche MagnaPure	none	suspended in protease inhibitor	single fecal pellet	-80	F3D3	Kozich MISeq 2x250 V4	AMPLICON	501	PRJNA531928	MOTHUR	public	sra	0	454 GS	PAIRED	PCR	METAGENOMIC	2019-04-12	mouse gut metagenome	LS454	2019-04-12	SRP192323	mouse gut metagenome	16S rRNA	V4
SAMN11392012	MIMARKS.survey.host-associated.4.0	ncbi		SRX5673749	F7D142_S333_L001_R1_001.fastq.gz.F7D142	2	1	SRR8888031	SRS4616100	F7D142	2010-03-21	"Female 7, Day 142"	none	fecal material	fecal material	fecal material	C57BL/6 WT	USA:Michigan:Ann Arbor	Mus musculus	163	black	Irradiated Lab Diet 5053	female	F7	10090	20.5	42.282026 N 83.733850 W	amplicon	https://aem.asm.org/content/79/17/5112	Roche MagnaPure	none	suspended in protease inhibitor	single fecal pellet	-80	F7D142	Kozich MISeq 2x250 V4	AMPLICON	501	PRJNA531928	MOTHUR	public	sra	0	454 GS	PAIRED	PCR	METAGENOMIC	2019-04-12	mouse gut metagenome	LS454	2019-04-12	SRP192323	mouse gut metagenome	16S rRNA	V4
SAMN11392064	MIMARKS.survey.host-associated.4.0	ncbi		SRX5673753	F5D19_S262_L001_R1_001.fastq.gz.F5D19	2	1	SRR8888027	SRS4615776	F5D19	2009-11-18	"Female 5, Day 19"	none	fecal material	fecal material	fecal material	C57BL/6 WT	USA:Michigan:Ann Arbor	Mus musculus	40	black	Irradiated Lab Diet 5053	female	F5	10090	14.8	42.282026 N 83.733850 W	amplicon	https://aem.asm.org/content/79/17/5112	Roche MagnaPure	none	suspended in protease inhibitor	single fecal pellet	-80	F5D19	Kozich MISeq 2x250 V4	AMPLICON	501	PRJNA531928	MOTHUR	public	sra	0	454 GS	PAIRED	PCR	METAGENOMIC	2019-04-12	mouse gut metagenome	LS454	2019-04-12	SRP192323	mouse gut metagenome	16S rRNA	V4
SAMN11391943	MIMARKS.survey.host-associated.4.0	ncbi		SRX5673755	M1D65_S18_L001_R1_001.fastq.gz.M1D65	1	1	SRR8888025	SRS4615835	M1D65	2010-01-03	"Male 1, Day 65"	none	fecal material	fecal material	fecal material	C57BL/6 WT	USA:Michigan:Ann Arbor	Mus musculus	86	black	Irradiated Lab Diet 5053	male	M1	10090	25.2	42.282026 N 83.733850 W	amplicon	https://aem.asm.org/content/79/17/5112	Roche MagnaPure	none	suspended in protease inhibitor	single fecal pellet	-80	M1D65	Kozich MISeq 2x250 V4	AMPLICON	501	PRJNA531928	MOTHUR	public	sra	0	454 GS	PAIRED	PCR	METAGENOMIC	2019-04-12	mouse gut metagenome	LS454	2019-04-12	SRP192323	mouse gut metagenome	16S rRNA	V4
SAMN11391944	MIMARKS.survey.host-associated.4.0	ncbi		SRX5673756	M1D6_S7_L001_R1_001.fastq.gz.M1D6	6	4	SRR8888024	SRS4615974	M1D6	2009-11-05	"Male 1, Day 6"	none	fecal material	fecal material	fecal material	C57BL/6 WT	USA:Michigan:Ann Arbor	Mus musculus	27	black	Irradiated Lab Diet 5053	male	M1	10090	14.2	42.282026 N 83.733850 W	amplicon	https://aem.asm.org/content/79/17/5112	Roche MagnaPure	none	suspended in protease inhibitor	single fecal pellet	-80	M1D6	Kozich MISeq 2x250 V4	AMPLICON	501	PRJNA531928	MOTHUR	public	sra	0	454 GS	PAIRED	PCR	METAGENOMIC	2019-04-12	mouse gut metagenome	LS454	2019-04-12	SRP192323	mouse gut metagenome	16S rRNA	V4
SAMN11391961	MIMARKS.survey.host-associated.4.0	sra-sos	sra-sos.public	SRX5673758	M1D143_S22_L001_R1_001.fastq.gz.M1D143	5	3	SRR8888022	SRS4616041	M1D143	2010-03-22	"Male 1, Day 143"	none	fecal material	fecal material	fecal material	C57BL/6 WT	USA:Michigan:Ann Arbor	Mus musculus	164	black	Irradiated Lab Diet 5053	male	M1	10090	28.1	42.282026 N 83.733850 W	amplicon	https://aem.asm.org/content/79/17/5112	Roche MagnaPure	none	suspended in protease inhibitor	single fecal pellet	-80	M1D143	Kozich MISeq 2x250 V4	AMPLICON	501	PRJNA531928	MOTHUR	public	sra	0	454 GS	PAIRED	PCR	METAGENOMIC	2019-04-12	mouse gut metagenome	LS454	2019-04-12	SRP192323	mouse gut metagenome	16S rRNA	V4
SAMN11392016	MIMARKS.survey.host-associated.4.0	ncbi		SRX5673759	F7D11_S325_L001_R1_001.fastq.gz.F7D11	4	3	SRR8888021	SRS4615968	F7D11	2009-11-10	"Female 7, Day 11"	none	fecal material	fecal material	fecal material	C57BL/6 WT	USA:Michigan:Ann Arbor	Mus musculus	32	black	Irradiated Lab Diet 5053	female	F7	10090	11.9	42.282026 N 83.733850 W	amplicon	https://aem.asm.org/content/79/17/5112	Roche MagnaPure	none	suspended in protease inhibitor	single fecal pellet	-80	F7D11	Kozich MISeq 2x250 V4	AMPLICON	501	PRJNA531928	MOTHUR	public	sra	0	454 GS	PAIRED	PCR	METAGENOMIC	2019-04-12	mouse gut metagenome	LS454	2019-04-12	SRP192323	mouse gut metagenome	16S rRNA	V4
SAMN11392051	MIMARKS.survey.host-associated.4.0	ncbi		SRX5673762	F5D9_S257_L001_R1_001.fastq.gz.F5D9	14	8	SRR8888018	SRS4616038	F5D9	2009-11-08	"Female 5, Day 9"	none	fecal material	fecal material	fecal material	C57BL/6 WT	USA:Michigan:Ann Arbor	Mus musculus	30	black	Irradiated Lab Diet 5053	female	F5	10090	12.6	42.282026 N 83.733850 W	amplicon	https://aem.asm.org/content/79/17/5112	Roche MagnaPure	none	suspended in protease inhibitor	single fecal pellet	-80	F5D9	Kozich MISeq 2x250 V4	AMPLICON	501	PRJNA531928	MOTHUR	public	sra	0	454 GS	PAIRED	PCR	METAGENOMIC	2019-04-12	mouse gut metagenome	LS454	2019-04-12	SRP192323	mouse gut metagenome	16S rRNA	V4
SAMN11391869	MIMARKS.survey.host-associated.4.0	ncbi		SRX5673765	M4D144_S115_L001_R1_001.fastq.gz.M4D144	4	2	SRR8888015	SRS4616069	M4D144	2010-03-23	"Male 4, Day 144"	none	fecal material	fecal material	fecal material	C57BL/6 WT	USA:Michigan:Ann Arbor	Mus musculus	165	black	Irradiated Lab Diet 5053	male	M4	10090	26.5	42.282026 N 83.733850 W	amplicon	https://aem.asm.org/content/79/17/5112	Roche MagnaPure	none	suspended in protease inhibitor	single fecal pellet	-80	M4D144	Kozich MISeq 2x250 V4	AMPLICON	501	PRJNA531928	MOTHUR	public	sra	0	454 GS	PAIRED	PCR	METAGENOMIC	2019-04-12	mouse gut metagenome	LS454	2019-04-12	SRP192323	mouse gut metagenome	16S rRNA	V4
SAMN11391836	MIMARKS.survey.host-associated.4.0	sra-sos	sra-sos.public	SRX5673766	M5D145_S148_L001_R1_001.fastq.gz.M5D145	5	3	SRR8888014	SRS4615881	M5D145	2010-03-24	"Male 5, Day 145"	none	fecal material	fecal material	fecal material	C57BL/6 WT	USA:Michigan:Ann Arbor	Mus musculus	166	black	Irradiated Lab Diet 5053	male	M5	10090	24.4	42.282026 N 83.733850 W	amplicon	https://aem.asm.org/content/79/17/5112	Roche MagnaPure	none	suspended in protease inhibitor	single fecal pellet	-80	M5D145	Kozich MISeq 2x250 V4	AMPLICON	501	PRJNA531928	MOTHUR	public	sra	0	454 GS	PAIRED	PCR	METAGENOMIC	2019-04-12	mouse gut metagenome	LS454	2019-04-12	SRP192323	mouse gut metagenome	16S rRNA	V4
SAMN11392086	MIMARKS.survey.host-associated.4.0	ncbi		SRX5673767	F4D65_S235_L001_R1_001.fastq.gz.F4D65	2	1	SRR8888010	SRS4615817	F4D65	2010-01-03	"Female 4, Day 65"	none	fecal material	fecal material	fecal material	C57BL/6 WT	USA:Michigan:Ann Arbor	Mus musculus	86	black	Irradiated Lab Diet 5053	female	F4	10090	20	42.282026 N 83.733850 W	amplicon	https://aem.asm.org/content/79/17/5112	Roche MagnaPure	none	suspended in protease inhibitor	single fecal pellet	-80	F4D65	Kozich MISeq 2x250 V4	AMPLICON	501	PRJNA531928	MOTHUR	public	sra	0	454 GS	PAIRED	PCR	METAGENOMIC	2019-04-12	mouse gut metagenome	LS454	2019-04-12	SRP192323	mouse gut metagenome	16S rRNA	V4
SAMN11391880	MIMARKS.survey.host-associated.4.0	ncbi		SRX5673770	M3D7_S67_L001_R1_001.fastq.gz.M3D7	3	2	SRR8888011	SRS4615825	M3D7	2009-11-06	"Male 3, Day 7"	none	fecal material	fecal material	fecal material	C57BL/6 WT	USA:Michigan:Ann Arbor	Mus musculus	28	black	Irradiated Lab Diet 5053	male	M3	10090	12.2	42.282026 N 83.733850 W	amplicon	https://aem.asm.org/content/79/17/5112	Roche MagnaPure	none	suspended in protease inhibitor	single fecal pellet	-80	M3D7	Kozich MISeq 2x250 V4	AMPLICON	501	PRJNA531928	MOTHUR	public	sra	0	454 GS	PAIRED	PCR	METAGENOMIC	2019-04-12	mouse gut metagenome	LS454	2019-04-12	SRP192323	mouse gut metagenome	16S rRNA	V4
SAMN11391954	MIMARKS.survey.host-associated.4.0	sra-sos	sra-sos.public	SRX5673772	M1D15_S13_L001_R1_001.fastq.gz.M1D15	3	2	SRR8888009	SRS4616011	M1D15	2009-11-14	"Male 1, Day 15"	none	fecal material	fecal material	fecal material	C57BL/6 WT	USA:Michigan:Ann Arbor	Mus musculus	36	black	Irradiated Lab Diet 5053	male	M1	10090	20.7	42.282026 N 83.733850 W	amplicon	https://aem.asm.org/content/79/17/5112	Roche MagnaPure	none	suspended in protease inhibitor	single fecal pellet	-80	M1D15	Kozich MISeq 2x250 V4	AMPLICON	501	PRJNA531928	MOTHUR	public	sra	0	454 GS	PAIRED	PCR	METAGENOMIC	2019-04-12	mouse gut metagenome	LS454	2019-04-12	SRP192323	mouse gut metagenome	16S rRNA	V4
SAMN11392021	MIMARKS.survey.host-associated.4.0	sra-sos	sra-sos.public	SRX5673773	F6D7_S291_L001_R1_001.fastq.gz.F6D7	4	2	SRR8888008	SRS4615872	F6D7	2009-11-06	"Female 6, Day 7"	none	fecal material	fecal material	fecal material	C57BL/6 WT	USA:Michigan:Ann Arbor	Mus musculus	28	black	Irradiated Lab Diet 5053	female	F6	10090	10.7	42.282026 N 83.733850 W	amplicon	https://aem.asm.org/content/79/17/5112	Roche MagnaPure	none	suspended in protease inhibitor	single fecal pellet	-80	F6D7	Kozich MISeq 2x250 V4	AMPLICON	501	PRJNA531928	MOTHUR	public	sra	0	454 GS	PAIRED	PCR	METAGENOMIC	2019-04-12	mouse gut metagenome	LS454	2019-04-12	SRP192323	mouse gut metagenome	16S rRNA	V4
SAMN11392055	MIMARKS.survey.host-associated.4.0	ncbi		SRX5673774	F5D6_S254_L001_R1_001.fastq.gz.F5D6	11	7	SRR8888007	SRS4616026	F5D6	2009-11-05	"Female 5, Day 6"	none	fecal material	fecal material	fecal material	C57BL/6 WT	USA:Michigan:Ann Arbor	Mus musculus	27	black	Irradiated Lab Diet 5053	female	F5	10090	11.4	42.282026 N 83.733850 W	amplicon	https://aem.asm.org/content/79/17/5112	Roche MagnaPure	none	suspended in protease inhibitor	single fecal pellet	-80	F5D6	Kozich MISeq 2x250 V4	AMPLICON	501	PRJNA531928	MOTHUR	public	sra	0	454 GS	PAIRED	PCR	METAGENOMIC	2019-04-12	mouse gut metagenome	LS454	2019-04-12	SRP192323	mouse gut metagenome	16S rRNA	V4
SAMN11391894	MIMARKS.survey.host-associated.4.0	ncbi		SRX5673775	M3D150_S89_L001_R1_001.fastq.gz.M3D150	3	2	SRR8888006	SRS4615965	M3D150	2010-03-29	"Male 3, Day 150"	none	fecal material	fecal material	fecal material	C57BL/6 WT	USA:Michigan:Ann Arbor	Mus musculus	171	black	Irradiated Lab Diet 5053	male	M3	10090	26	42.282026 N 83.733850 W	amplicon	https://aem.asm.org/content/79/17/5112	Roche MagnaPure	none	suspended in protease inhibitor	single fecal pellet	-80	M3D150	Kozich MISeq 2x250 V4	AMPLICON	501	PRJNA531928	MOTHUR	public	sra	0	454 GS	PAIRED	PCR	METAGENOMIC	2019-04-12	mouse gut metagenome	LS454	2019-04-12	SRP192323	mouse gut metagenome	16S rRNA	V4
SAMN11391868	MIMARKS.survey.host-associated.4.0	ncbi		SRX5673778	M4D145_S116_L001_R1_001.fastq.gz.M4D145	1	1	SRR8888003	SRS4616053	M4D145	2010-03-24	"Male 4, Day 145"	none	fecal material	fecal material	fecal material	C57BL/6 WT	USA:Michigan:Ann Arbor	Mus musculus	166	black	Irradiated Lab Diet 5053	male	M4	10090	26.3	42.282026 N 83.733850 W	amplicon	https://aem.asm.org/content/79/17/5112	Roche MagnaPure	none	suspended in protease inhibitor	single fecal pellet	-80	M4D145	Kozich MISeq 2x250 V4	AMPLICON	501	PRJNA531928	MOTHUR	public	sra	0	454 GS	PAIRED	PCR	METAGENOMIC	2019-04-12	mouse gut metagenome	LS454	2019-04-12	SRP192323	mouse gut metagenome	16S rRNA	V4
SAMN11391825	MIMARKS.survey.host-associated.4.0	ncbi		SRX5673780	M5D21_S139_L001_R1_001.fastq.gz.M5D21	13	8	SRR8888001	SRS4615890	M5D21	2009-11-20	"Male 5, Day 21"	none	fecal material	fecal material	fecal material	C57BL/6 WT	USA:Michigan:Ann Arbor	Mus musculus	42	black	Irradiated Lab Diet 5053	male	M5	10090	18.6	42.282026 N 83.733850 W	amplicon	https://aem.asm.org/content/79/17/5112	Roche MagnaPure	none	suspended in protease inhibitor	single fecal pellet	-80	M5D21	Kozich MISeq 2x250 V4	AMPLICON	501	PRJNA531928	MOTHUR	public	sra	0	454 GS	PAIRED	PCR	METAGENOMIC	2019-04-12	mouse gut metagenome	LS454	2019-04-12	SRP192323	mouse gut metagenome	16S rRNA	V4
SAMN11391986	MIMARKS.survey.host-associated.4.0	ncbi		SRX5673781	F8D144_S359_L001_R1_001.fastq.gz.F8D144	2	1	SRR8888000	SRS4616050	F8D144	2010-03-23	"Female 8, Day 144"	none	fecal material	fecal material	fecal material	C57BL/6 WT	USA:Michigan:Ann Arbor	Mus musculus	165	black	Irradiated Lab Diet 5053	female	F8	10090	21.2	42.282026 N 83.733850 W	amplicon	https://aem.asm.org/content/79/17/5112	Roche MagnaPure	none	suspended in protease inhibitor	single fecal pellet	-80	F8D144	Kozich MISeq 2x250 V4	AMPLICON	501	PRJNA531928	MOTHUR	public	sra	0	454 GS	PAIRED	PCR	METAGENOMIC	2019-04-12	mouse gut metagenome	LS454	2019-04-12	SRP192323	mouse gut metagenome	16S rRNA	V4
SAMN11392097	MIMARKS.survey.host-associated.4.0	ncbi		SRX5673783	F4D150_S246_L001_R1_001.fastq.gz.F4D150	11	7	SRR8887998	SRS4615989	F4D150	2010-03-29	"Female 4, Day 150"	none	fecal material	fecal material	fecal material	C57BL/6 WT	USA:Michigan:Ann Arbor	Mus musculus	171	black	Irradiated Lab Diet 5053	female	F4	10090	23.4	42.282026 N 83.733850 W	amplicon	https://aem.asm.org/content/79/17/5112	Roche MagnaPure	none	suspended in protease inhibitor	single fecal pellet	-80	F4D150	Kozich MISeq 2x250 V4	AMPLICON	501	PRJNA531928	MOTHUR	public	sra	0	454 GS	PAIRED	PCR	METAGENOMIC	2019-04-12	mouse gut metagenome	LS454	2019-04-12	SRP192323	mouse gut metagenome	16S rRNA	V4
SAMN11391813	MIMARKS.survey.host-associated.4.0	ncbi		SRX5673784	M6D0_S156_L001_R1_001.fastq.gz.M6D0	6	3	SRR8887997	SRS4615853	M6D0	2009-10-30	"Male 6, Day 0"	none	fecal material	fecal material	fecal material	C57BL/6 WT	USA:Michigan:Ann Arbor	Mus musculus	21	black	Irradiated Lab Diet 5053	male	M6	10090	6.7	42.282026 N 83.733850 W	amplicon	https://aem.asm.org/content/79/17/5112	Roche MagnaPure	none	suspended in protease inhibitor	single fecal pellet	-80	M6D0	Kozich MISeq 2x250 V4	AMPLICON	501	PRJNA531928	MOTHUR	public	sra	0	454 GS	PAIRED	PCR	METAGENOMIC	2019-04-12	mouse gut metagenome	LS454	2019-04-12	SRP192323	mouse gut metagenome	16S rRNA	V4
SAMN11392129	MIMARKS.survey.host-associated.4.0	ncbi		SRX5673786	F3D148_S214_L001_R1_001.fastq.gz.F3D148	5	3	SRR8887995	SRS4616070	F3D148	2010-03-27	"Female 3, Day 148"	none	fecal material	fecal material	fecal material	C57BL/6 WT	USA:Michigan:Ann Arbor	Mus musculus	169	black	Irradiated Lab Diet 5053	female	F3	10090	20.6	42.282026 N 83.733850 W	amplicon	https://aem.asm.org/content/79/17/5112	Roche MagnaPure	none	suspended in protease inhibitor	single fecal pellet	-80	F3D148	Kozich MISeq 2x250 V4	AMPLICON	501	PRJNA531928	MOTHUR	public	sra	0	454 GS	PAIRED	PCR	METAGENOMIC	2019-04-12	mouse gut metagenome	LS454	2019-04-12	SRP192323	mouse gut metagenome	16S rRNA	V4
SAMN11391936	MIMARKS.survey.host-associated.4.0	ncbi		SRX5673790	M2D125_S48_L001_R1_001.fastq.gz.M2D125	0	0	SRR8887991	SRS4615854	M2D125	2010-03-04	"Male 2, Day 125"	none	fecal material	fecal material	fecal material	C57BL/6 WT	USA:Michigan:Ann Arbor	Mus musculus	146	black	Irradiated Lab Diet 5053	male	M2	10090	25.6	42.282026 N 83.733850 W	amplicon	https://aem.asm.org/content/79/17/5112	Roche MagnaPure	none	suspended in protease inhibitor	single fecal pellet	-80	M2D125	Kozich MISeq 2x250 V4	AMPLICON	501	PRJNA531928	MOTHUR	public	sra	0	454 GS	PAIRED	PCR	METAGENOMIC	2019-04-12	mouse gut metagenome	LS454	2019-04-12	SRP192323	mouse gut metagenome	16S rRNA	V4
SAMN11392028	MIMARKS.survey.host-associated.4.0	ncbi		SRX5673792	F6D3_S287_L001_R1_001.fastq.gz.F6D3	10	6	SRR8887989	SRS4616091	F6D3	2009-11-02	"Female 6, Day 3"	none	fecal material	fecal material	fecal material	C57BL/6 WT	USA:Michigan:Ann Arbor	Mus musculus	24	black	Irradiated Lab Diet 5053	female	F6	10090	8.9	42.282026 N 83.733850 W	amplicon	https://aem.asm.org/content/79/17/5112	Roche MagnaPure	none	suspended in protease inhibitor	single fecal pellet	-80	F6D3	Kozich MISeq 2x250 V4	AMPLICON	501	PRJNA531928	MOTHUR	public	sra	0	454 GS	PAIRED	PCR	METAGENOMIC	2019-04-12	mouse gut metagenome	LS454	2019-04-12	SRP192323	mouse gut metagenome	16S rRNA	V4
SAMN11391881	MIMARKS.survey.host-associated.4.0	sra-sos	sra-sos.public	SRX5673793	M3D65_S78_L001_R1_001.fastq.gz.M3D65	8	5	SRR8887988	SRS4615940	M3D65	2010-01-03	"Male 3, Day 65"	none	fecal material	fecal material	fecal material	C57BL/6 WT	USA:Michigan:Ann Arbor	Mus musculus	86	black	Irradiated Lab Diet 5053	male	M3	10090	23.8	42.282026 N 83.733850 W	amplicon	https://aem.asm.org/content/79/17/5112	Roche MagnaPure	none	suspended in protease inhibitor	single fecal pellet	-80	M3D65	Kozich MISeq 2x250 V4	AMPLICON	501	PRJNA531928	MOTHUR	public	sra	0	454 GS	PAIRED	PCR	METAGENOMIC	2019-04-12	mouse gut metagenome	LS454	2019-04-12	SRP192323	mouse gut metagenome	16S rRNA	V4
SAMN11392027	MIMARKS.survey.host-associated.4.0	ncbi		SRX5673794	F6D364_S315_L001_R1_001.fastq.gz.F6D364	1	0	SRR8887987	SRS4615975	F6D364	2010-10-29	"Female 6, Day 364"	none	fecal material	fecal material	fecal material	C57BL/6 WT	USA:Michigan:Ann Arbor	Mus musculus	385	black	Irradiated Lab Diet 5053	female	F6	10090	23.9	42.282026 N 83.733850 W	amplicon	https://aem.asm.org/content/79/17/5112	Roche MagnaPure	none	suspended in protease inhibitor	single fecal pellet	-80	F6D364	Kozich MISeq 2x250 V4	AMPLICON	501	PRJNA531928	MOTHUR	public	sra	0	454 GS	PAIRED	PCR	METAGENOMIC	2019-04-12	mouse gut metagenome	LS454	2019-04-12	SRP192323	mouse gut metagenome	16S rRNA	V4
SAMN11392136	MIMARKS.survey.host-associated.4.0	ncbi		SRX5673795	F3D141_S207_L001_R1_001.fastq.gz.F3D141	2	1	SRR8887986	SRS4615958	F3D141	2010-03-20	"Female 3, Day 141"	none	fecal material	fecal material	fecal material	C57BL/6 WT	USA:Michigan:Ann Arbor	Mus musculus	162	black	Irradiated Lab Diet 5053	female	F3	10090	20.2	42.282026 N 83.733850 W	amplicon	https://aem.asm.org/content/79/17/5112	Roche MagnaPure	none	suspended in protease inhibitor	single fecal pellet	-80	F3D141	Kozich MISeq 2x250 V4	AMPLICON	501	PRJNA531928	MOTHUR	public	sra	0	454 GS	PAIRED	PCR	METAGENOMIC	2019-04-12	mouse gut metagenome	LS454	2019-04-12	SRP192323	mouse gut metagenome	16S rRNA	V4
SAMN11391934	MIMARKS.survey.host-associated.4.0	sra-sos	sra-sos.public	SRX5673796	M2D141_S49_L001_R1_001.fastq.gz.M2D141	3	1	SRR8887985	SRS4615971	M2D141	2010-03-20	"Male 2, Day 141"	none	fecal material	fecal material	fecal material	C57BL/6 WT	USA:Michigan:Ann Arbor	Mus musculus	162	black	Irradiated Lab Diet 5053	male	M2	10090	25.8	42.282026 N 83.733850 W	amplicon	https://aem.asm.org/content/79/17/5112	Roche MagnaPure	none	suspended in protease inhibitor	single fecal pellet	-80	M2D141	Kozich MISeq 2x250 V4	AMPLICON	501	PRJNA531928	MOTHUR	public	sra	0	454 GS	PAIRED	PCR	METAGENOMIC	2019-04-12	mouse gut metagenome	LS454	2019-04-12	SRP192323	mouse gut metagenome	16S rRNA	V4
SAMN11391972	MIMARKS.survey.host-associated.4.0	ncbi		SRX5673797	F8D65_S354_L001_R1_001.fastq.gz.F8D65	6	4	SRR8887984	SRS4615984	F8D65	2010-01-03	"Female 8, Day 65"	none	fecal material	fecal material	fecal material	C57BL/6 WT	USA:Michigan:Ann Arbor	Mus musculus	86	black	Irradiated Lab Diet 5053	female	F8	10090	19.9	42.282026 N 83.733850 W	amplicon	https://aem.asm.org/content/79/17/5112	Roche MagnaPure	none	suspended in protease inhibitor	single fecal pellet	-80	F8D65	Kozich MISeq 2x250 V4	AMPLICON	501	PRJNA531928	MOTHUR	public	sra	0	454 GS	PAIRED	PCR	METAGENOMIC	2019-04-12	mouse gut metagenome	LS454	2019-04-12	SRP192323	mouse gut metagenome	16S rRNA	V4
