AvgSpotLen	BioSample	BioSampleModel	Cultivar	DATASTORE_provider	DATASTORE_region	Experiment	ID	InsertSize	LibraryLayout	Library_Name	LoadDate	MBases	MBytes	Plant	ReleaseDate	Rice_Field	Run	SRA_Sample	Sample_Name	collection_date	env_biome	env_feature	env_material	geo_loc_name	host	lat_lon	Assay_Type	BioProject	Center_Name	Consent	DATASTORE_filetype	Instrument	LibrarySelection	LibrarySource	Organism	Platform	SRA_Study
494	SAMN03301270	Metagenome or environmental	M104	sra-sos	sra-sos.public	SRX1101030		250	PAIRED	JE.TC.20	2016-06-09	67	44	2	2015-07-20		SRR2107438	SRS995500	JE.TC.20	2013-11-03	Greenhouse Soil	Transported Soil in the Greenhouse	Bulk_Soil	USA: Davis, California	Oryza sativa	38.543864 N 121.81223 W	AMPLICON	PRJNA255789	UC DAVIS	public	sra	Illumina MiSeq	PCR	METAGENOMIC	root metagenome	ILLUMINA	SRP044745
494	SAMN03301271	Metagenome or environmental	M104	sra-sos	sra-sos.public	SRX1101057		250	PAIRED	JE.TC.21	2016-06-09	43	29	3	2015-07-20		SRR2107439	SRS995504	JE.TC.21	2013-11-03	Greenhouse Soil	Transported Soil in the Greenhouse	Bulk_Soil	USA: Davis, California	Oryza sativa	38.543864 N 121.81223 W	AMPLICON	PRJNA255789	UC DAVIS	public	sra	Illumina MiSeq	PCR	METAGENOMIC	root metagenome	ILLUMINA	SRP044745
494	SAMN03301272	Metagenome or environmental	M104	sra-sos	sra-sos.public	SRX1101055		250	PAIRED	JE.TC.22	2016-06-09	34	23	1	2015-07-20		SRR2107440	SRS995502	JE.TC.22	2013-11-04	Greenhouse Soil	Transported Soil in the Greenhouse	Rhizosphere	USA: Davis, California	Oryza sativa	38.543864 N 121.81223 W	AMPLICON	PRJNA255789	UC DAVIS	public	sra	Illumina MiSeq	PCR	METAGENOMIC	root metagenome	ILLUMINA	SRP044745
494	SAMN03301273	Metagenome or environmental	M104	sra-sos	sra-sos.public	SRX1101060		250	PAIRED	JE.TC.23	2016-06-09	50	34	2	2015-07-20		SRR2107441	SRS995505	JE.TC.23	2013-11-04	Greenhouse Soil	Transported Soil in the Greenhouse	Rhizosphere	USA: Davis, California	Oryza sativa	38.543864 N 121.81223 W	AMPLICON	PRJNA255789	UC DAVIS	public	sra	Illumina MiSeq	PCR	METAGENOMIC	root metagenome	ILLUMINA	SRP044745
494	SAMN03301274	Metagenome or environmental	M104	sra-sos	sra-sos.public	SRX1101062		250	PAIRED	JE.TC.24	2016-06-09	73	48	3	2015-07-20		SRR2107442	SRS995507	JE.TC.24	2013-11-04	Greenhouse Soil	Transported Soil in the Greenhouse	Rhizosphere	USA: Davis, California	Oryza sativa	38.543864 N 121.81223 W	AMPLICON	PRJNA255789	UC DAVIS	public	sra	Illumina MiSeq	PCR	METAGENOMIC	root metagenome	ILLUMINA	SRP044745
494	SAMN03301275	Metagenome or environmental	M104	sra-sos	sra-sos.public	SRX1101063		250	PAIRED	JE.TC.25	2016-06-09	38	25	1	2015-07-20		SRR2107443	SRS995506	JE.TC.25	2013-11-04	Greenhouse Soil	Transported Soil in the Greenhouse	Rhizoplane	USA: Davis, California	Oryza sativa	38.543864 N 121.81223 W	AMPLICON	PRJNA255789	UC DAVIS	public	sra	Illumina MiSeq	PCR	METAGENOMIC	root metagenome	ILLUMINA	SRP044745
494	SAMN03301276	Metagenome or environmental	M104	sra-sos	sra-sos.public	SRX1101066		250	PAIRED	JE.TC.26	2016-06-09	40	27	2	2015-07-20		SRR2107444	SRS995510	JE.TC.26	2013-11-04	Greenhouse Soil	Transported Soil in the Greenhouse	Rhizoplane	USA: Davis, California	Oryza sativa	38.543864 N 121.81223 W	AMPLICON	PRJNA255789	UC DAVIS	public	sra	Illumina MiSeq	PCR	METAGENOMIC	root metagenome	ILLUMINA	SRP044745
494	SAMN03301277	Metagenome or environmental	M104	sra-sos	sra-sos.public	SRX1101067		250	PAIRED	JE.TC.27	2016-06-09	39	25	3	2015-07-20		SRR2107445	SRS995508	JE.TC.27	2013-11-04	Greenhouse Soil	Transported Soil in the Greenhouse	Rhizoplane	USA: Davis, California	Oryza sativa	38.543864 N 121.81223 W	AMPLICON	PRJNA255789	UC DAVIS	public	sra	Illumina MiSeq	PCR	METAGENOMIC	root metagenome	ILLUMINA	SRP044745
494	SAMN03301278	Metagenome or environmental	M104	sra-sos	sra-sos.public	SRX1101069		250	PAIRED	JE.TC.28	2016-06-09	31	19	1	2015-07-20		SRR2107446	SRS995514	JE.TC.28	2013-11-04	Greenhouse Soil	Transported Soil in the Greenhouse	Endosphere	USA: Davis, California	Oryza sativa	38.543864 N 121.81223 W	AMPLICON	PRJNA255789	UC DAVIS	public	sra	Illumina MiSeq	PCR	METAGENOMIC	root metagenome	ILLUMINA	SRP044745
494	SAMN03301279	Metagenome or environmental	M104	sra-sos	sra-sos.public	SRX1101072		250	PAIRED	JE.TC.29	2016-06-09	32	20	2	2015-07-20		SRR2107447	SRS995512	JE.TC.29	2013-11-04	Greenhouse Soil	Transported Soil in the Greenhouse	Endosphere	USA: Davis, California	Oryza sativa	38.543864 N 121.81223 W	AMPLICON	PRJNA255789	UC DAVIS	public	sra	Illumina MiSeq	PCR	METAGENOMIC	root metagenome	ILLUMINA	SRP044745
494	SAMN03301280	Metagenome or environmental	M104	sra-sos	sra-sos.public	SRX1101073		250	PAIRED	JE.TC.30	2016-06-09	34	21	3	2015-07-20		SRR2107448	SRS995516	JE.TC.30	2013-11-04	Greenhouse Soil	Transported Soil in the Greenhouse	Endosphere	USA: Davis, California	Oryza sativa	38.543864 N 121.81223 W	AMPLICON	PRJNA255789	UC DAVIS	public	sra	Illumina MiSeq	PCR	METAGENOMIC	root metagenome	ILLUMINA	SRP044745
494	SAMN03301281	Metagenome or environmental	M104	sra-sos	sra-sos.public	SRX1101075		250	PAIRED	JE.TC.31	2016-06-09	47	31	1	2015-07-20		SRR2107454	SRS995515	JE.TC.31	2013-11-04	Greenhouse Soil	Transported Soil in the Greenhouse	Bulk_Soil	USA: Davis, California	Oryza sativa	38.543864 N 121.81223 W	AMPLICON	PRJNA255789	UC DAVIS	public	sra	Illumina MiSeq	PCR	METAGENOMIC	root metagenome	ILLUMINA	SRP044745
494	SAMN03301282	Metagenome or environmental	M104	sra-sos	sra-sos.public	SRX1101080		250	PAIRED	JE.TC.32	2016-06-09	42	28	2	2015-07-20		SRR2107455	SRS995518	JE.TC.32	2013-11-04	Greenhouse Soil	Transported Soil in the Greenhouse	Bulk_Soil	USA: Davis, California	Oryza sativa	38.543864 N 121.81223 W	AMPLICON	PRJNA255789	UC DAVIS	public	sra	Illumina MiSeq	PCR	METAGENOMIC	root metagenome	ILLUMINA	SRP044745
494	SAMN03301283	Metagenome or environmental	M104	sra-sos	sra-sos.public	SRX1101081		250	PAIRED	JE.TC.33	2016-06-09	33	22	3	2015-07-20		SRR2107456	SRS995520	JE.TC.33	2013-11-04	Greenhouse Soil	Transported Soil in the Greenhouse	Bulk_Soil	USA: Davis, California	Oryza sativa	38.543864 N 121.81223 W	AMPLICON	PRJNA255789	UC DAVIS	public	sra	Illumina MiSeq	PCR	METAGENOMIC	root metagenome	ILLUMINA	SRP044745
494	SAMN03301284	Metagenome or environmental	M104	sra-sos	sra-sos.public	SRX1101088		250	PAIRED	JE.TC.34	2016-06-09	48	33	1	2015-07-20		SRR2107457	SRS995522	JE.TC.34	2013-11-05	Greenhouse Soil	Transported Soil in the Greenhouse	Rhizosphere	USA: Davis, California	Oryza sativa	38.543864 N 121.81223 W	AMPLICON	PRJNA255789	UC DAVIS	public	sra	Illumina MiSeq	PCR	METAGENOMIC	root metagenome	ILLUMINA	SRP044745
494	SAMN03301285	Metagenome or environmental	M104	sra-sos	sra-sos.public	SRX1101089		250	PAIRED	JE.TC.35	2016-06-09	65	43	2	2015-07-20		SRR2107458	SRS995523	JE.TC.35	2013-11-05	Greenhouse Soil	Transported Soil in the Greenhouse	Rhizosphere	USA: Davis, California	Oryza sativa	38.543864 N 121.81223 W	AMPLICON	PRJNA255789	UC DAVIS	public	sra	Illumina MiSeq	PCR	METAGENOMIC	root metagenome	ILLUMINA	SRP044745
494	SAMN03301286	Metagenome or environmental	M104	sra-sos	sra-sos.public	SRX1101091		250	PAIRED	JE.TC.36	2016-06-09	44	29	3	2015-07-20		SRR2107459	SRS995527	JE.TC.36	2013-11-05	Greenhouse Soil	Transported Soil in the Greenhouse	Rhizosphere	USA: Davis, California	Oryza sativa	38.543864 N 121.81223 W	AMPLICON	PRJNA255789	UC DAVIS	public	sra	Illumina MiSeq	PCR	METAGENOMIC	root metagenome	ILLUMINA	SRP044745
494	SAMN03301287	Metagenome or environmental	M104	sra-sos	sra-sos.public	SRX1101094		250	PAIRED	JE.TC.37	2016-06-09	29	19	1	2015-07-20		SRR2107460	SRS995525	JE.TC.37	2013-11-05	Greenhouse Soil	Transported Soil in the Greenhouse	Rhizoplane	USA: Davis, California	Oryza sativa	38.543864 N 121.81223 W	AMPLICON	PRJNA255789	UC DAVIS	public	sra	Illumina MiSeq	PCR	METAGENOMIC	root metagenome	ILLUMINA	SRP044745
494	SAMN03301288	Metagenome or environmental	M104	sra-sos	sra-sos.public	SRX1101097		250	PAIRED	JE.TC.38	2016-06-09	40	27	2	2015-07-20		SRR2107461	SRS995528	JE.TC.38	2013-11-05	Greenhouse Soil	Transported Soil in the Greenhouse	Rhizoplane	USA: Davis, California	Oryza sativa	38.543864 N 121.81223 W	AMPLICON	PRJNA255789	UC DAVIS	public	sra	Illumina MiSeq	PCR	METAGENOMIC	root metagenome	ILLUMINA	SRP044745
494	SAMN03301289	Metagenome or environmental	M104	sra-sos	sra-sos.public	SRX1101099		250	PAIRED	JE.TC.4	2016-06-09	47	29	1	2015-07-20		SRR2107462	SRS995530	JE.TC.4	2013-11-02	Greenhouse Soil	Transported Soil in the Greenhouse	Endosphere	USA: Davis, California	Oryza sativa	38.543864 N 121.81223 W	AMPLICON	PRJNA255789	UC DAVIS	public	sra	Illumina MiSeq	PCR	METAGENOMIC	root metagenome	ILLUMINA	SRP044745
494	SAMN03301290	Metagenome or environmental	M104	sra-sos	sra-sos.public	SRX1101100		250	PAIRED	JE.TC.40	2016-06-09	38	24	2	2015-07-20		SRR2107463	SRS995534	JE.TC.40	2013-11-05	Greenhouse Soil	Transported Soil in the Greenhouse	Endosphere	USA: Davis, California	Oryza sativa	38.543864 N 121.81223 W	AMPLICON	PRJNA255789	UC DAVIS	public	sra	Illumina MiSeq	PCR	METAGENOMIC	root metagenome	ILLUMINA	SRP044745
494	SAMN03301291	Metagenome or environmental	M104	sra-sos	sra-sos.public	SRX1101101		250	PAIRED	JE.TC.41	2016-06-09	37	23	3	2015-07-20		SRR2107464	SRS995533	JE.TC.41	2013-11-05	Greenhouse Soil	Transported Soil in the Greenhouse	Endosphere	USA: Davis, California	Oryza sativa	38.543864 N 121.81223 W	AMPLICON	PRJNA255789	UC DAVIS	public	sra	Illumina MiSeq	PCR	METAGENOMIC	root metagenome	ILLUMINA	SRP044745
494	SAMN03301292	Metagenome or environmental	M104	sra-sos	sra-sos.public	SRX1101103		250	PAIRED	JE.TC.42	2016-06-09	49	32	1	2015-07-20		SRR2107465	SRS995531	JE.TC.42	2013-11-05	Greenhouse Soil	Transported Soil in the Greenhouse	Bulk_Soil	USA: Davis, California	Oryza sativa	38.543864 N 121.81223 W	AMPLICON	PRJNA255789	UC DAVIS	public	sra	Illumina MiSeq	PCR	METAGENOMIC	root metagenome	ILLUMINA	SRP044745
494	SAMN03301293	Metagenome or environmental	M104	sra-sos	sra-sos.public	SRX1101104		250	PAIRED	JE.TC.43	2016-06-09	60	40	2	2015-07-20		SRR2107466	SRS995537	JE.TC.43	2013-11-05	Greenhouse Soil	Transported Soil in the Greenhouse	Bulk_Soil	USA: Davis, California	Oryza sativa	38.543864 N 121.81223 W	AMPLICON	PRJNA255789	UC DAVIS	public	sra	Illumina MiSeq	PCR	METAGENOMIC	root metagenome	ILLUMINA	SRP044745
494	SAMN03301294	Metagenome or environmental	M104	sra-sos	sra-sos.public	SRX1101105		250	PAIRED	JE.TC.44	2016-06-09	70	46	3	2015-07-20		SRR2107467	SRS995536	JE.TC.44	2013-11-05	Greenhouse Soil	Transported Soil in the Greenhouse	Bulk_Soil	USA: Davis, California	Oryza sativa	38.543864 N 121.81223 W	AMPLICON	PRJNA255789	UC DAVIS	public	sra	Illumina MiSeq	PCR	METAGENOMIC	root metagenome	ILLUMINA	SRP044745
494	SAMN03301295	Metagenome or environmental	M104	sra-sos	sra-sos.public	SRX1101107		250	PAIRED	JE.TC.45	2016-06-09	49	33	4	2015-07-20		SRR2107468	SRS995538	JE.TC.45	2013-11-05	Greenhouse Soil	Transported Soil in the Greenhouse	Rhizosphere	USA: Davis, California	Oryza sativa	38.543864 N 121.81223 W	AMPLICON	PRJNA255789	UC DAVIS	public	sra	Illumina MiSeq	PCR	METAGENOMIC	root metagenome	ILLUMINA	SRP044745
494	SAMN03301296	Metagenome or environmental	M104	sra-sos	sra-sos.public	SRX1101108		250	PAIRED	JE.TC.46	2016-06-09	36	24	4	2015-07-20		SRR2107469	SRS995541	JE.TC.46	2013-11-05	Greenhouse Soil	Transported Soil in the Greenhouse	Rhizoplane	USA: Davis, California	Oryza sativa	38.543864 N 121.81223 W	AMPLICON	PRJNA255789	UC DAVIS	public	sra	Illumina MiSeq	PCR	METAGENOMIC	root metagenome	ILLUMINA	SRP044745
494	SAMN03301297	Metagenome or environmental	M104	sra-sos	sra-sos.public	SRX1101109		250	PAIRED	JE.TC.47	2016-06-09	44	28	4	2015-07-20		SRR2107470	SRS995540	JE.TC.47	2013-11-05	Greenhouse Soil	Transported Soil in the Greenhouse	Endosphere	USA: Davis, California	Oryza sativa	38.543864 N 121.81223 W	AMPLICON	PRJNA255789	UC DAVIS	public	sra	Illumina MiSeq	PCR	METAGENOMIC	root metagenome	ILLUMINA	SRP044745
494	SAMN03301298	Metagenome or environmental	M104	sra-sos	sra-sos.public	SRX1101111		250	PAIRED	JE.TC.48	2016-06-09	36	24	1	2015-07-20		SRR2107471	SRS995547	JE.TC.48	2013-11-07	Greenhouse Soil	Transported Soil in the Greenhouse	Rhizosphere	USA: Davis, California	Oryza sativa	38.543864 N 121.81223 W	AMPLICON	PRJNA255789	UC DAVIS	public	sra	Illumina MiSeq	PCR	METAGENOMIC	root metagenome	ILLUMINA	SRP044745
494	SAMN03301299	Metagenome or environmental	M104	sra-sos	sra-sos.public	SRX1101113		250	PAIRED	JE.TC.49	2016-06-09	36	24	2	2015-07-20		SRR2107472	SRS995544	JE.TC.49	2013-11-07	Greenhouse Soil	Transported Soil in the Greenhouse	Rhizosphere	USA: Davis, California	Oryza sativa	38.543864 N 121.81223 W	AMPLICON	PRJNA255789	UC DAVIS	public	sra	Illumina MiSeq	PCR	METAGENOMIC	root metagenome	ILLUMINA	SRP044745
494	SAMN03301300	Metagenome or environmental	M104	sra-sos	sra-sos.public	SRX1101114		250	PAIRED	JE.TC.5	2016-06-09	33	21	2	2015-07-20		SRR2107473	SRS995542	JE.TC.5	2013-11-02	Greenhouse Soil	Transported Soil in the Greenhouse	Endosphere	USA: Davis, California	Oryza sativa	38.543864 N 121.81223 W	AMPLICON	PRJNA255789	UC DAVIS	public	sra	Illumina MiSeq	PCR	METAGENOMIC	root metagenome	ILLUMINA	SRP044745
494	SAMN03301301	Metagenome or environmental	M104	ncbi		SRX1101115		250	PAIRED	JE.TC.50	2016-06-09	34	23	3	2015-07-20		SRR2107474	SRS995543	JE.TC.50	2013-11-07	Greenhouse Soil	Transported Soil in the Greenhouse	Rhizosphere	USA: Davis, California	Oryza sativa	38.543864 N 121.81223 W	AMPLICON	PRJNA255789	UC DAVIS	public	sra	Illumina MiSeq	PCR	METAGENOMIC	root metagenome	ILLUMINA	SRP044745
494	SAMN03301302	Metagenome or environmental	M104	sra-sos	sra-sos.public	SRX1101117		250	PAIRED	JE.TC.51	2016-06-09	48	32	1	2015-07-20		SRR2107475	SRS995549	JE.TC.51	2013-11-07	Greenhouse Soil	Transported Soil in the Greenhouse	Rhizoplane	USA: Davis, California	Oryza sativa	38.543864 N 121.81223 W	AMPLICON	PRJNA255789	UC DAVIS	public	sra	Illumina MiSeq	PCR	METAGENOMIC	root metagenome	ILLUMINA	SRP044745
494	SAMN03301303	Metagenome or environmental	M104	sra-sos	sra-sos.public	SRX1101118		250	PAIRED	JE.TC.52	2016-06-09	36	24	2	2015-07-20		SRR2107476	SRS995548	JE.TC.52	2013-11-07	Greenhouse Soil	Transported Soil in the Greenhouse	Rhizoplane	USA: Davis, California	Oryza sativa	38.543864 N 121.81223 W	AMPLICON	PRJNA255789	UC DAVIS	public	sra	Illumina MiSeq	PCR	METAGENOMIC	root metagenome	ILLUMINA	SRP044745
494	SAMN03301304	Metagenome or environmental	M104	sra-sos	sra-sos.public	SRX1101130		250	PAIRED	JE.TC.53	2016-06-09	42	28	3	2015-07-20		SRR2107477	SRS995551	JE.TC.53	2013-11-07	Greenhouse Soil	Transported Soil in the Greenhouse	Rhizoplane	USA: Davis, California	Oryza sativa	38.543864 N 121.81223 W	AMPLICON	PRJNA255789	UC DAVIS	public	sra	Illumina MiSeq	PCR	METAGENOMIC	root metagenome	ILLUMINA	SRP044745
494	SAMN03301305	Metagenome or environmental	M104	sra-sos	sra-sos.public	SRX1101131		250	PAIRED	JE.TC.54	2016-06-09	49	31	1	2015-07-20		SRR2107478	SRS995555	JE.TC.54	2013-11-07	Greenhouse Soil	Transported Soil in the Greenhouse	Endosphere	USA: Davis, California	Oryza sativa	38.543864 N 121.81223 W	AMPLICON	PRJNA255789	UC DAVIS	public	sra	Illumina MiSeq	PCR	METAGENOMIC	root metagenome	ILLUMINA	SRP044745
494	SAMN03301306	Metagenome or environmental	M104	sra-sos	sra-sos.public	SRX1101146		250	PAIRED	JE.TC.55	2016-06-09	43	27	2	2015-07-20		SRR2107479	SRS995557	JE.TC.55	2013-11-07	Greenhouse Soil	Transported Soil in the Greenhouse	Endosphere	USA: Davis, California	Oryza sativa	38.543864 N 121.81223 W	AMPLICON	PRJNA255789	UC DAVIS	public	sra	Illumina MiSeq	PCR	METAGENOMIC	root metagenome	ILLUMINA	SRP044745
494	SAMN03301307	Metagenome or environmental	M104	sra-sos	sra-sos.public	SRX1101147		250	PAIRED	JE.TC.56	2016-06-09	40	25	3	2015-07-20		SRR2107480	SRS995556	JE.TC.56	2013-11-07	Greenhouse Soil	Transported Soil in the Greenhouse	Endosphere	USA: Davis, California	Oryza sativa	38.543864 N 121.81223 W	AMPLICON	PRJNA255789	UC DAVIS	public	sra	Illumina MiSeq	PCR	METAGENOMIC	root metagenome	ILLUMINA	SRP044745
494	SAMN03301308	Metagenome or environmental	M104	sra-sos	sra-sos.public	SRX1101148		250	PAIRED	JE.TC.57	2016-06-09	53	35	1	2015-07-20		SRR2107481	SRS995565	JE.TC.57	2013-11-07	Greenhouse Soil	Transported Soil in the Greenhouse	Bulk_Soil	USA: Davis, California	Oryza sativa	38.543864 N 121.81223 W	AMPLICON	PRJNA255789	UC DAVIS	public	sra	Illumina MiSeq	PCR	METAGENOMIC	root metagenome	ILLUMINA	SRP044745
494	SAMN03301309	Metagenome or environmental	M104	sra-sos	sra-sos.public	SRX1101149		250	PAIRED	JE.TC.58	2016-06-09	52	34	2	2015-07-20		SRR2107482	SRS995569	JE.TC.58	2013-11-07	Greenhouse Soil	Transported Soil in the Greenhouse	Bulk_Soil	USA: Davis, California	Oryza sativa	38.543864 N 121.81223 W	AMPLICON	PRJNA255789	UC DAVIS	public	sra	Illumina MiSeq	PCR	METAGENOMIC	root metagenome	ILLUMINA	SRP044745
494	SAMN03301310	Metagenome or environmental	M104	sra-sos	sra-sos.public	SRX1101153		250	PAIRED	JE.TC.59	2016-06-09	27	18	3	2015-07-20		SRR2107483	SRS995566	JE.TC.59	2013-11-07	Greenhouse Soil	Transported Soil in the Greenhouse	Bulk_Soil	USA: Davis, California	Oryza sativa	38.543864 N 121.81223 W	AMPLICON	PRJNA255789	UC DAVIS	public	sra	Illumina MiSeq	PCR	METAGENOMIC	root metagenome	ILLUMINA	SRP044745
494	SAMN03301312	Metagenome or environmental	M104	sra-sos	sra-sos.public	SRX1101157		250	PAIRED	JE.TC.60	2016-06-09	27	18	1	2015-07-20		SRR2107484	SRS995572	JE.TC.60	2013-11-10	Greenhouse Soil	Transported Soil in the Greenhouse	Rhizosphere	USA: Davis, California	Oryza sativa	38.543864 N 121.81223 W	AMPLICON	PRJNA255789	UC DAVIS	public	sra	Illumina MiSeq	PCR	METAGENOMIC	root metagenome	ILLUMINA	SRP044745
494	SAMN03301313	Metagenome or environmental	M104	sra-sos	sra-sos.public	SRX1101158		250	PAIRED	JE.TC.61	2016-06-09	26	17	2	2015-07-20		SRR2107485	SRS995578	JE.TC.61	2013-11-10	Greenhouse Soil	Transported Soil in the Greenhouse	Rhizosphere	USA: Davis, California	Oryza sativa	38.543864 N 121.81223 W	AMPLICON	PRJNA255789	UC DAVIS	public	sra	Illumina MiSeq	PCR	METAGENOMIC	root metagenome	ILLUMINA	SRP044745
494	SAMN03301311	Metagenome or environmental	M104	sra-sos	sra-sos.public	SRX1101154		250	PAIRED	JE.TC.6	2016-06-09	69	42	3	2015-07-20		SRR2107486	SRS995573	JE.TC.6	2013-11-02	Greenhouse Soil	Transported Soil in the Greenhouse	Endosphere	USA: Davis, California	Oryza sativa	38.543864 N 121.81223 W	AMPLICON	PRJNA255789	UC DAVIS	public	sra	Illumina MiSeq	PCR	METAGENOMIC	root metagenome	ILLUMINA	SRP044745
494	SAMN03301314	Metagenome or environmental	M104	sra-sos	sra-sos.public	SRX1101159		250	PAIRED	JE.TC.62	2016-06-09	29	19	3	2015-07-20		SRR2107487	SRS995575	JE.TC.62	2013-11-10	Greenhouse Soil	Transported Soil in the Greenhouse	Rhizosphere	USA: Davis, California	Oryza sativa	38.543864 N 121.81223 W	AMPLICON	PRJNA255789	UC DAVIS	public	sra	Illumina MiSeq	PCR	METAGENOMIC	root metagenome	ILLUMINA	SRP044745
494	SAMN03301315	Metagenome or environmental	M104	sra-sos	sra-sos.public	SRX1101161		250	PAIRED	JE.TC.63	2016-06-09	26	17	1	2015-07-20		SRR2107488	SRS995577	JE.TC.63	2013-11-10	Greenhouse Soil	Transported Soil in the Greenhouse	Rhizoplane	USA: Davis, California	Oryza sativa	38.543864 N 121.81223 W	AMPLICON	PRJNA255789	UC DAVIS	public	sra	Illumina MiSeq	PCR	METAGENOMIC	root metagenome	ILLUMINA	SRP044745
494	SAMN03301316	Metagenome or environmental	M104	sra-sos	sra-sos.public	SRX1101162		250	PAIRED	JE.TC.64	2016-06-09	31	20	2	2015-07-20		SRR2107489	SRS995576	JE.TC.64	2013-11-10	Greenhouse Soil	Transported Soil in the Greenhouse	Rhizoplane	USA: Davis, California	Oryza sativa	38.543864 N 121.81223 W	AMPLICON	PRJNA255789	UC DAVIS	public	sra	Illumina MiSeq	PCR	METAGENOMIC	root metagenome	ILLUMINA	SRP044745
494	SAMN03301317	Metagenome or environmental	M104	sra-sos	sra-sos.public	SRX1101163		250	PAIRED	JE.TC.65	2016-06-09	61	40	3	2015-07-20		SRR2107490	SRS995579	JE.TC.65	2013-11-10	Greenhouse Soil	Transported Soil in the Greenhouse	Rhizoplane	USA: Davis, California	Oryza sativa	38.543864 N 121.81223 W	AMPLICON	PRJNA255789	UC DAVIS	public	sra	Illumina MiSeq	PCR	METAGENOMIC	root metagenome	ILLUMINA	SRP044745
494	SAMN03301318	Metagenome or environmental	M104	sra-sos	sra-sos.public	SRX1101164		250	PAIRED	JE.TC.66	2016-06-09	43	27	1	2015-07-20		SRR2107491	SRS995581	JE.TC.66	2013-11-10	Greenhouse Soil	Transported Soil in the Greenhouse	Endosphere	USA: Davis, California	Oryza sativa	38.543864 N 121.81223 W	AMPLICON	PRJNA255789	UC DAVIS	public	sra	Illumina MiSeq	PCR	METAGENOMIC	root metagenome	ILLUMINA	SRP044745
494	SAMN03301319	Metagenome or environmental	M104	sra-sos	sra-sos.public	SRX1101166		250	PAIRED	JE.TC.67	2016-06-09	33	21	2	2015-07-20		SRR2107492	SRS995580	JE.TC.67	2013-11-10	Greenhouse Soil	Transported Soil in the Greenhouse	Endosphere	USA: Davis, California	Oryza sativa	38.543864 N 121.81223 W	AMPLICON	PRJNA255789	UC DAVIS	public	sra	Illumina MiSeq	PCR	METAGENOMIC	root metagenome	ILLUMINA	SRP044745
494	SAMN03301320	Metagenome or environmental	M104	sra-sos	sra-sos.public	SRX1101167		250	PAIRED	JE.TC.68	2016-06-09	43	28	3	2015-07-20		SRR2107493	SRS995590	JE.TC.68	2013-11-10	Greenhouse Soil	Transported Soil in the Greenhouse	Endosphere	USA: Davis, California	Oryza sativa	38.543864 N 121.81223 W	AMPLICON	PRJNA255789	UC DAVIS	public	sra	Illumina MiSeq	PCR	METAGENOMIC	root metagenome	ILLUMINA	SRP044745
494	SAMN03301321	Metagenome or environmental	M104	sra-sos	sra-sos.public	SRX1101168		250	PAIRED	JE.TC.69	2016-06-09	35	23	1	2015-07-20		SRR2107494	SRS995589	JE.TC.69	2013-11-10	Greenhouse Soil	Transported Soil in the Greenhouse	Bulk_Soil	USA: Davis, California	Oryza sativa	38.543864 N 121.81223 W	AMPLICON	PRJNA255789	UC DAVIS	public	sra	Illumina MiSeq	PCR	METAGENOMIC	root metagenome	ILLUMINA	SRP044745
494	SAMN03301322	Metagenome or environmental	M104	sra-sos	sra-sos.public	SRX1101169		250	PAIRED	JE.TC.7	2016-06-09	76	50	1	2015-07-20		SRR2107495	SRS995588	JE.TC.7	2013-11-02	Greenhouse Soil	Transported Soil in the Greenhouse	Bulk_Soil	USA: Davis, California	Oryza sativa	38.543864 N 121.81223 W	AMPLICON	PRJNA255789	UC DAVIS	public	sra	Illumina MiSeq	PCR	METAGENOMIC	root metagenome	ILLUMINA	SRP044745
494	SAMN03301323	Metagenome or environmental	M104	sra-sos	sra-sos.public	SRX1101171		250	PAIRED	JE.TC.70	2016-06-09	35	24	2	2015-07-20		SRR2107496	SRS995587	JE.TC.70	2013-11-10	Greenhouse Soil	Transported Soil in the Greenhouse	Bulk_Soil	USA: Davis, California	Oryza sativa	38.543864 N 121.81223 W	AMPLICON	PRJNA255789	UC DAVIS	public	sra	Illumina MiSeq	PCR	METAGENOMIC	root metagenome	ILLUMINA	SRP044745
494	SAMN03301324	Metagenome or environmental	M104	sra-sos	sra-sos.public	SRX1101172		250	PAIRED	JE.TC.71	2016-06-09	35	23	3	2015-07-20		SRR2107497	SRS995586	JE.TC.71	2013-11-10	Greenhouse Soil	Transported Soil in the Greenhouse	Bulk_Soil	USA: Davis, California	Oryza sativa	38.543864 N 121.81223 W	AMPLICON	PRJNA255789	UC DAVIS	public	sra	Illumina MiSeq	PCR	METAGENOMIC	root metagenome	ILLUMINA	SRP044745
494	SAMN03301325	Metagenome or environmental	M104	sra-sos	sra-sos.public	SRX1101174		250	PAIRED	JE.TC.72	2016-06-09	26	17	1	2015-07-20		SRR2107498	SRS995584	JE.TC.72	2013-11-15	Greenhouse Soil	Transported Soil in the Greenhouse	Rhizosphere	USA: Davis, California	Oryza sativa	38.543864 N 121.81223 W	AMPLICON	PRJNA255789	UC DAVIS	public	sra	Illumina MiSeq	PCR	METAGENOMIC	root metagenome	ILLUMINA	SRP044745
